graph,k,lambda,integral,class,ascent_curvature
"Gnp(n=8,p=0.3,s=2)",5,1.5,False,nonintegral_strict_saddle,1.5
"Gnp(n=8,p=0.3,s=2)",5,1.5,False,nonintegral_strict_saddle,1.5000000000000002
"Gnp(n=8,p=0.3,s=2)",5,1.5,False,nonintegral_strict_saddle,1.5000000000000002
"Gnp(n=8,p=0.3,s=2)",5,1.5,False,nonintegral_strict_saddle,1.5000000000000002
"Gnp(n=8,p=0.3,s=2)",5,1.5,False,nonintegral_strict_saddle,1.5
"Gnp(n=8,p=0.3,s=2)",5,1.5,False,nonintegral_strict_saddle,1.5
"Gnp(n=8,p=0.3,s=2)",5,1.5,False,nonintegral_strict_saddle,1.5
"Gnp(n=8,p=0.3,s=2)",5,1.5,False,nonintegral_strict_saddle,1.5000000000000002
"Gnp(n=8,p=0.6,s=2)",3,1.5,True,integral_local_max,
"Gnp(n=8,p=0.6,s=2)",3,1.5,True,integral_local_max,
"Gnp(n=8,p=0.6,s=2)",3,1.5,True,integral_local_max,
"Gnp(n=8,p=0.6,s=2)",3,1.5,True,integral_local_max,
"Gnp(n=8,p=0.6,s=2)",3,1.5,True,integral_local_max,
"Gnp(n=8,p=0.6,s=2)",3,1.5,True,integral_local_max,
"Gnp(n=8,p=0.6,s=2)",3,1.5,True,integral_local_max,
"Gnp(n=8,p=0.6,s=2)",3,1.5,True,integral_local_max,
"Gnp(n=8,p=0.6,s=2)",3,1.5,True,integral_local_max,
"Gnp(n=8,p=0.6,s=2)",3,1.5,True,integral_local_max,
"Gnp(n=8,p=0.6,s=2)",3,1.5,True,integral_local_max,
"Gnp(n=8,p=0.6,s=2)",3,1.5,True,integral_local_max,
"Gnp(n=8,p=0.6,s=2)",3,1.5,True,integral_local_max,
"Gnp(n=8,p=0.6,s=2)",3,1.5,False,nonintegral_strict_saddle,2.53125
"Gnp(n=8,p=0.6,s=2)",3,1.5,False,nonintegral_strict_saddle,2.53125
"Gnp(n=8,p=0.6,s=2)",3,1.5,False,nonintegral_strict_saddle,1.5555555555555554
"Gnp(n=8,p=0.6,s=2)",3,1.5,False,nonintegral_strict_saddle,1.5555555555555554
"Gnp(n=8,p=0.6,s=2)",3,1.5,False,nonintegral_strict_saddle,2.118033988749895
"Gnp(n=8,p=0.6,s=2)",3,1.5,False,nonintegral_strict_saddle,1.5555555555555554
"Gnp(n=8,p=0.6,s=2)",3,1.5,False,nonintegral_strict_saddle,1.5555555555555554
"Gnp(n=8,p=0.6,s=2)",3,1.5,False,nonintegral_strict_saddle,1.5555555555555554
"Gnp(n=8,p=0.6,s=2)",3,1.5,False,nonintegral_strict_saddle,1.5555555555555554
"Gnp(n=8,p=0.6,s=2)",3,1.5,False,nonintegral_strict_saddle,1.5555555555555554
"Gnp(n=8,p=0.6,s=2)",3,1.5,False,nonintegral_strict_saddle,1.5555555555555554
"Gnp(n=8,p=0.6,s=2)",3,1.5,False,nonintegral_strict_saddle,1.9687499999999996
"Gnp(n=8,p=0.6,s=2)",3,1.5,False,nonintegral_strict_saddle,1.9687499999999996
"Gnp(n=8,p=0.6,s=2)",3,1.5,False,nonintegral_strict_saddle,1.9687499999999996
"Gnp(n=8,p=0.6,s=2)",3,1.5,False,nonintegral_strict_saddle,1.9687499999999996
"Gnp(n=8,p=0.6,s=2)",3,1.5,False,nonintegral_strict_saddle,2.5406428205458513
"Gnp(n=8,p=0.6,s=2)",3,1.5,False,nonintegral_strict_saddle,2.837545491849518
"Gnp(n=8,p=0.6,s=2)",3,1.5,False,nonintegral_strict_saddle,1.5
"Gnp(n=8,p=0.6,s=2)",3,1.5,False,nonintegral_strict_saddle,1.5
"Gnp(n=8,p=0.6,s=2)",3,1.5,False,nonintegral_strict_saddle,1.5
"Gnp(n=8,p=0.6,s=2)",3,1.5,False,nonintegral_strict_saddle,1.5
"Gnp(n=8,p=0.6,s=2)",3,1.5,False,nonintegral_strict_saddle,1.5000000000000002
"Gnp(n=8,p=0.6,s=2)",3,1.5,False,nonintegral_strict_saddle,1.5
"Gnp(n=8,p=0.6,s=2)",3,1.5,False,nonintegral_strict_saddle,1.5
"Gnp(n=8,p=0.6,s=2)",3,1.5,False,nonintegral_strict_saddle,1.5
"Gnp(n=8,p=0.6,s=2)",3,1.5,False,nonintegral_strict_saddle,1.5
"Gnp(n=8,p=0.6,s=2)",3,1.5,False,nonintegral_strict_saddle,1.5
"Gnp(n=8,p=0.6,s=2)",3,1.5,False,nonintegral_strict_saddle,0.625
"Gnp(n=8,p=0.6,s=2)",3,1.5,False,nonintegral_strict_saddle,0.625
"Gnp(n=8,p=0.6,s=2)",3,1.5,False,nonintegral_strict_saddle,1.9349456681716939
"Gnp(n=8,p=0.6,s=2)",3,1.5,False,nonintegral_strict_saddle,1.9349456681716939
"Gnp(n=8,p=0.6,s=2)",3,1.5,False,nonintegral_strict_saddle,0.625
"Gnp(n=8,p=0.6,s=2)",3,1.5,False,nonintegral_strict_saddle,0.625
"Gnp(n=8,p=0.6,s=2)",3,1.5,False,nonintegral_strict_saddle,1.5
"Gnp(n=8,p=0.6,s=2)",3,1.5,False,nonintegral_strict_saddle,1.5
"Gnp(n=8,p=0.6,s=2)",3,1.5,False,nonintegral_strict_saddle,1.5
"Gnp(n=8,p=0.6,s=2)",3,1.5,False,nonintegral_strict_saddle,0.625
"Gnp(n=8,p=0.6,s=2)",3,1.5,False,nonintegral_strict_saddle,0.625
"Gnp(n=8,p=0.6,s=2)",3,1.5,False,nonintegral_strict_saddle,1.9349456681716939
"Gnp(n=8,p=0.6,s=2)",3,1.5,False,nonintegral_strict_saddle,1.9349456681716939
"Gnp(n=8,p=0.6,s=2)",3,1.5,False,nonintegral_strict_saddle,0.625
"Gnp(n=8,p=0.6,s=2)",3,1.5,False,nonintegral_strict_saddle,0.625
"Gnp(n=8,p=0.6,s=2)",3,1.5,False,nonintegral_strict_saddle,0.625
"Gnp(n=8,p=0.6,s=2)",3,1.5,False,nonintegral_strict_saddle,0.625
"Gnp(n=8,p=0.6,s=2)",3,1.5,False,nonintegral_strict_saddle,1.5
"Gnp(n=8,p=0.6,s=2)",3,1.5,False,nonintegral_strict_saddle,1.5
"Gnp(n=8,p=0.6,s=2)",3,1.5,False,nonintegral_strict_saddle,0.625
"Gnp(n=8,p=0.6,s=2)",3,1.5,False,nonintegral_strict_saddle,1.9349456681716939
"Gnp(n=8,p=0.6,s=2)",3,1.5,False,nonintegral_strict_saddle,1.5
"Gnp(n=8,p=0.6,s=2)",3,1.5,False,nonintegral_strict_saddle,1.5
"Gnp(n=8,p=0.6,s=2)",3,1.5,False,nonintegral_strict_saddle,0.625
"Gnp(n=8,p=0.6,s=2)",3,1.5,False,nonintegral_strict_saddle,1.9349456681716939
"Gnp(n=8,p=0.6,s=2)",4,1.5,True,integral_local_max,
"Gnp(n=8,p=0.6,s=2)",4,1.5,True,integral_local_max,
"Gnp(n=8,p=0.6,s=2)",4,1.5,True,integral_local_max,
"Gnp(n=8,p=0.6,s=2)",4,1.5,True,integral_local_max,
"Gnp(n=8,p=0.6,s=2)",4,1.5,True,integral_local_max,
"Gnp(n=8,p=0.6,s=2)",4,1.5,True,integral_local_max,
"Gnp(n=8,p=0.6,s=2)",4,1.5,True,integral_local_max,
"Gnp(n=8,p=0.6,s=2)",4,1.5,True,integral_local_max,
"Gnp(n=8,p=0.6,s=2)",4,1.5,True,integral_local_max,
"Gnp(n=8,p=0.6,s=2)",4,1.5,True,integral_local_max,
"Gnp(n=8,p=0.6,s=2)",4,1.5,True,integral_local_max,
"Gnp(n=8,p=0.6,s=2)",4,1.5,True,integral_local_max,
"Gnp(n=8,p=0.6,s=2)",4,1.5,True,integral_local_max,
"Gnp(n=8,p=0.6,s=2)",4,1.5,True,integral_local_max,
"Gnp(n=8,p=0.6,s=2)",4,1.5,True,integral_local_max,
"Gnp(n=8,p=0.6,s=2)",4,1.5,True,integral_local_max,
"Gnp(n=8,p=0.6,s=2)",4,1.5,False,nonintegral_strict_saddle,1.9687499999999996
"Gnp(n=8,p=0.6,s=2)",4,1.5,False,nonintegral_strict_saddle,1.9687499999999996
"Gnp(n=8,p=0.6,s=2)",4,1.5,False,nonintegral_strict_saddle,1.9687499999999996
"Gnp(n=8,p=0.6,s=2)",4,1.5,False,nonintegral_strict_saddle,1.9687499999999996
"Gnp(n=8,p=0.6,s=2)",4,1.5,False,nonintegral_strict_saddle,2.837545491849518
"Gnp(n=8,p=0.6,s=2)",4,1.5,False,nonintegral_strict_saddle,1.5000000000000002
"Gnp(n=8,p=0.6,s=2)",4,1.5,False,nonintegral_strict_saddle,1.9349456681716939
"Gnp(n=8,p=0.6,s=2)",4,1.5,False,nonintegral_strict_saddle,1.9349456681716939
"Gnp(n=8,p=0.6,s=2)",4,1.5,False,nonintegral_strict_saddle,1.9349456681716939
"Gnp(n=8,p=0.6,s=2)",4,1.5,False,nonintegral_strict_saddle,1.9349456681716939
"Gnp(n=8,p=0.6,s=2)",4,1.5,False,nonintegral_strict_saddle,1.9349456681716939
"Gnp(n=8,p=0.6,s=2)",4,1.5,False,nonintegral_strict_saddle,1.9349456681716939
"Gnp(n=8,p=0.6,s=2)",4,1.5,False,nonintegral_strict_saddle,0.625
"Gnp(n=8,p=0.6,s=2)",4,1.5,False,nonintegral_strict_saddle,0.625
"Gnp(n=8,p=0.6,s=2)",4,1.5,False,nonintegral_strict_saddle,0.625
"Gnp(n=8,p=0.6,s=2)",4,1.5,False,nonintegral_strict_saddle,0.625
"Gnp(n=8,p=0.6,s=2)",4,1.5,False,nonintegral_strict_saddle,1.5000000000000002
"Gnp(n=8,p=0.6,s=2)",4,1.5,False,nonintegral_strict_saddle,0.625
"Gnp(n=8,p=0.6,s=2)",4,1.5,False,nonintegral_strict_saddle,0.625
"Gnp(n=8,p=0.6,s=2)",4,1.5,False,nonintegral_strict_saddle,0.625
"Gnp(n=8,p=0.6,s=2)",4,1.5,False,nonintegral_strict_saddle,0.625
"Gnp(n=8,p=0.6,s=2)",4,1.5,False,nonintegral_strict_saddle,1.5555555555555554
"Gnp(n=8,p=0.6,s=2)",4,1.5,False,nonintegral_strict_saddle,0.625
"Gnp(n=8,p=0.6,s=2)",4,1.5,False,nonintegral_strict_saddle,0.625
"Gnp(n=8,p=0.6,s=2)",4,1.5,False,nonintegral_strict_saddle,0.625
"Gnp(n=8,p=0.6,s=2)",4,1.5,False,nonintegral_strict_saddle,0.625
"Gnp(n=8,p=0.6,s=2)",4,1.5,False,nonintegral_strict_saddle,1.5555555555555554
"Gnp(n=8,p=0.6,s=2)",4,1.5,False,nonintegral_strict_saddle,0.625
"Gnp(n=8,p=0.6,s=2)",4,1.5,False,nonintegral_strict_saddle,0.625
"Gnp(n=8,p=0.6,s=2)",4,1.5,False,nonintegral_strict_saddle,0.625
"Gnp(n=8,p=0.6,s=2)",4,1.5,False,nonintegral_strict_saddle,0.625
"Gnp(n=8,p=0.6,s=2)",4,1.5,False,nonintegral_strict_saddle,1.9687499999999996
"Gnp(n=8,p=0.6,s=2)",4,1.5,False,nonintegral_strict_saddle,1.5
"Gnp(n=8,p=0.6,s=2)",4,1.5,False,nonintegral_strict_saddle,1.5
"Gnp(n=8,p=0.6,s=2)",4,1.5,False,nonintegral_strict_saddle,1.5
"Gnp(n=8,p=0.6,s=2)",4,1.5,False,nonintegral_strict_saddle,1.5
"Gnp(n=8,p=0.6,s=2)",4,1.5,False,nonintegral_strict_saddle,1.5
"Gnp(n=8,p=0.6,s=2)",4,1.5,False,nonintegral_strict_saddle,1.5
"Gnp(n=8,p=0.6,s=2)",4,1.5,False,nonintegral_strict_saddle,1.5
"Gnp(n=8,p=0.6,s=2)",4,1.5,False,nonintegral_strict_saddle,1.5000000000000002
"Gnp(n=8,p=0.6,s=2)",4,1.5,False,nonintegral_strict_saddle,1.5000000000000002
"Gnp(n=8,p=0.6,s=2)",4,1.5,False,nonintegral_strict_saddle,0.625
"Gnp(n=8,p=0.6,s=2)",4,1.5,False,nonintegral_strict_saddle,1.5
"Gnp(n=8,p=0.6,s=2)",4,1.5,False,nonintegral_strict_saddle,1.5
"Gnp(n=8,p=0.6,s=2)",4,1.5,False,nonintegral_strict_saddle,1.9349456681716934
"Gnp(n=8,p=0.6,s=2)",4,1.5,False,nonintegral_strict_saddle,0.625
"Gnp(n=8,p=0.6,s=2)",4,1.5,False,nonintegral_strict_saddle,1.5
"Gnp(n=8,p=0.6,s=2)",4,1.5,False,nonintegral_strict_saddle,1.5
"Gnp(n=8,p=0.6,s=2)",4,1.5,False,nonintegral_strict_saddle,1.9349456681716934
"Gnp(n=8,p=0.6,s=2)",4,1.5,False,nonintegral_strict_saddle,1.5
"Gnp(n=8,p=0.6,s=2)",4,1.5,False,nonintegral_strict_saddle,1.5
"Gnp(n=8,p=0.6,s=2)",5,1.5,True,integral_local_max,
"Gnp(n=8,p=0.6,s=2)",5,1.5,True,integral_local_max,
"Gnp(n=8,p=0.6,s=2)",5,1.5,True,integral_local_max,
"Gnp(n=8,p=0.6,s=2)",5,1.5,True,integral_local_max,
"Gnp(n=8,p=0.6,s=2)",5,1.5,True,integral_local_max,
"Gnp(n=8,p=0.6,s=2)",5,1.5,True,integral_local_max,
"Gnp(n=8,p=0.6,s=2)",5,1.5,True,integral_local_max,
"Gnp(n=8,p=0.6,s=2)",5,1.5,True,integral_local_max,
"Gnp(n=8,p=0.6,s=2)",5,1.5,True,integral_local_max,
"Gnp(n=8,p=0.6,s=2)",5,1.5,True,integral_local_max,
"Gnp(n=8,p=0.6,s=2)",5,1.5,False,nonintegral_strict_saddle,2.416152710525247
"Gnp(n=8,p=0.6,s=2)",5,1.5,False,nonintegral_strict_saddle,1.5000000000000002
"Gnp(n=8,p=0.6,s=2)",5,1.5,False,nonintegral_strict_saddle,1.9687499999999996
"Gnp(n=8,p=0.6,s=2)",5,1.5,False,nonintegral_strict_saddle,1.5000000000000002
"Gnp(n=8,p=0.6,s=2)",5,1.5,False,nonintegral_strict_saddle,1.5000000000000002
"Gnp(n=8,p=0.6,s=2)",5,1.5,False,nonintegral_strict_saddle,1.5000000000000002
"Gnp(n=8,p=0.6,s=2)",5,1.5,False,nonintegral_strict_saddle,1.9349456681716934
"Gnp(n=8,p=0.6,s=2)",5,1.5,False,nonintegral_strict_saddle,1.9349456681716934
"Gnp(n=8,p=0.6,s=2)",5,1.5,False,nonintegral_strict_saddle,1.9349456681716939
"Gnp(n=8,p=0.6,s=2)",5,1.5,False,nonintegral_strict_saddle,1.5
"Gnp(n=8,p=0.6,s=2)",5,1.5,False,nonintegral_strict_saddle,1.5
"Gnp(n=8,p=0.6,s=2)",5,1.5,False,nonintegral_strict_saddle,1.5000000000000002
"Gnp(n=8,p=0.6,s=2)",5,1.5,False,nonintegral_strict_saddle,1.5
"Gnp(n=8,p=0.6,s=2)",5,1.5,False,nonintegral_strict_saddle,1.5
"Gnp(n=8,p=0.6,s=2)",5,1.5,False,nonintegral_strict_saddle,1.5
"Gnp(n=8,p=0.6,s=2)",5,1.5,False,nonintegral_strict_saddle,1.9349456681716939
"Gnp(n=8,p=0.6,s=2)",5,1.5,False,nonintegral_strict_saddle,1.5
"Gnp(n=8,p=0.6,s=2)",5,1.5,False,nonintegral_strict_saddle,1.5
"Gnp(n=8,p=0.6,s=2)",5,1.5,False,nonintegral_strict_saddle,1.9349456681716939
"Gnp(n=8,p=0.6,s=2)",5,1.5,False,nonintegral_strict_saddle,0.625
"Gnp(n=8,p=0.6,s=2)",5,1.5,False,nonintegral_strict_saddle,1.5
"Gnp(n=8,p=0.6,s=2)",5,1.5,False,nonintegral_strict_saddle,1.5
"Gnp(n=8,p=0.6,s=2)",5,1.5,False,nonintegral_strict_saddle,1.5000000000000002
"Gnp(n=8,p=0.6,s=2)",5,1.5,False,nonintegral_strict_saddle,1.5
"Gnp(n=8,p=0.6,s=2)",5,1.5,False,nonintegral_strict_saddle,1.5
"Gnp(n=8,p=0.6,s=2)",5,1.5,False,nonintegral_strict_saddle,1.5
"Gnp(n=8,p=0.6,s=2)",5,1.5,False,nonintegral_strict_saddle,1.5
"Gnp(n=8,p=0.6,s=2)",5,1.5,False,nonintegral_strict_saddle,1.5
"Gnp(n=8,p=0.6,s=2)",5,1.5,False,nonintegral_strict_saddle,1.5
"Gnp(n=8,p=0.6,s=2)",5,1.5,False,nonintegral_strict_saddle,1.5
"Gnp(n=8,p=0.6,s=2)",5,1.5,False,nonintegral_strict_saddle,1.5
"Gnp(n=8,p=0.3,s=3)",3,1.5,True,integral_local_max,
"Gnp(n=8,p=0.3,s=3)",3,1.5,True,integral_local_max,
"Gnp(n=8,p=0.3,s=3)",3,1.5,True,integral_local_max,
"Gnp(n=8,p=0.3,s=3)",3,1.5,True,integral_local_max,
"Gnp(n=8,p=0.3,s=3)",3,1.5,True,integral_local_max,
"Gnp(n=8,p=0.3,s=3)",3,1.5,True,integral_local_max,
"Gnp(n=8,p=0.3,s=3)",3,1.5,True,integral_local_max,
"Gnp(n=8,p=0.3,s=3)",3,1.5,True,integral_local_max,
"Gnp(n=8,p=0.3,s=3)",3,1.5,True,integral_local_max,
"Gnp(n=8,p=0.3,s=3)",3,1.5,True,integral_local_max,
"Gnp(n=8,p=0.3,s=3)",3,1.5,True,integral_local_max,
"Gnp(n=8,p=0.3,s=3)",3,1.5,True,integral_local_max,
"Gnp(n=8,p=0.3,s=3)",3,1.5,True,integral_local_max,
"Gnp(n=8,p=0.3,s=3)",3,1.5,True,integral_local_max,
"Gnp(n=8,p=0.3,s=3)",3,1.5,True,integral_local_max,
"Gnp(n=8,p=0.3,s=3)",3,1.5,True,integral_local_max,
"Gnp(n=8,p=0.3,s=3)",3,1.5,True,integral_local_max,
"Gnp(n=8,p=0.3,s=3)",3,1.5,True,integral_local_max,
"Gnp(n=8,p=0.3,s=3)",3,1.5,True,integral_local_max,
"Gnp(n=8,p=0.3,s=3)",3,1.5,True,integral_local_max,
"Gnp(n=8,p=0.3,s=3)",3,1.5,True,integral_local_max,
"Gnp(n=8,p=0.3,s=3)",3,1.5,True,integral_local_max,
"Gnp(n=8,p=0.3,s=3)",3,1.5,True,integral_local_max,
"Gnp(n=8,p=0.3,s=3)",3,1.5,True,integral_local_max,
"Gnp(n=8,p=0.3,s=3)",3,1.5,True,integral_local_max,
"Gnp(n=8,p=0.3,s=3)",3,1.5,True,integral_local_max,
"Gnp(n=8,p=0.3,s=3)",3,1.5,False,nonintegral_strict_saddle,2.5
"Gnp(n=8,p=0.3,s=3)",3,1.5,False,nonintegral_strict_saddle,1.9687499999999996
"Gnp(n=8,p=0.3,s=3)",3,1.5,False,nonintegral_strict_saddle,2.500000000000001
"Gnp(n=8,p=0.3,s=3)",3,1.5,False,nonintegral_strict_saddle,2.500000000000001
"Gnp(n=8,p=0.3,s=3)",3,1.5,False,nonintegral_strict_saddle,2.500000000000001
"Gnp(n=8,p=0.3,s=3)",3,1.5,False,nonintegral_strict_saddle,2.5
"Gnp(n=8,p=0.3,s=3)",3,1.5,False,nonintegral_strict_saddle,2.5
"Gnp(n=8,p=0.3,s=3)",3,1.5,False,nonintegral_strict_saddle,2.500000000000001
"Gnp(n=8,p=0.3,s=3)",3,1.5,False,nonintegral_strict_saddle,2.138721528580806
"Gnp(n=8,p=0.3,s=3)",3,1.5,False,nonintegral_strict_saddle,2.500000000000001
"Gnp(n=8,p=0.3,s=3)",3,1.5,False,nonintegral_strict_saddle,2.367623973552532
"Gnp(n=8,p=0.3,s=3)",3,1.5,False,nonintegral_strict_saddle,2.367623973552532
"Gnp(n=8,p=0.3,s=3)",3,1.5,False,nonintegral_strict_saddle,2.3676239735525315
"Gnp(n=8,p=0.3,s=3)",3,1.5,False,nonintegral_strict_saddle,2.367623973552532
"Gnp(n=8,p=0.3,s=3)",3,1.5,False,nonintegral_strict_saddle,2.367623973552532
"Gnp(n=8,p=0.3,s=3)",3,1.5,False,nonintegral_strict_saddle,2.8084221190765932
"Gnp(n=8,p=0.3,s=3)",3,1.5,False,nonintegral_strict_saddle,3.021072191176776
"Gnp(n=8,p=0.3,s=3)",3,1.5,False,nonintegral_strict_saddle,2.795653019443969
"Gnp(n=8,p=0.3,s=3)",3,1.5,False,nonintegral_strict_saddle,2.8084221190765932
"Gnp(n=8,p=0.3,s=3)",3,1.5,False,nonintegral_strict_saddle,2.548326559877566
"Gnp(n=8,p=0.3,s=3)",3,1.5,False,nonintegral_strict_saddle,2.7956530194439675
"Gnp(n=8,p=0.3,s=3)",3,1.5,False,nonintegral_strict_saddle,3.1322926744582618
"Gnp(n=8,p=0.3,s=3)",3,1.5,False,nonintegral_strict_saddle,1.9349456681716939
"Gnp(n=8,p=0.3,s=3)",3,1.5,False,nonintegral_strict_saddle,1.5000000000000002
"Gnp(n=8,p=0.3,s=3)",3,1.5,False,nonintegral_strict_saddle,1.9349456681716934
"Gnp(n=8,p=0.3,s=3)",3,1.5,False,nonintegral_strict_saddle,2.1685864370169186
"Gnp(n=8,p=0.3,s=3)",3,1.5,False,nonintegral_strict_saddle,2.168586437016918
"Gnp(n=8,p=0.3,s=3)",3,1.5,False,nonintegral_strict_saddle,1.9349456681716939
"Gnp(n=8,p=0.3,s=3)",3,1.5,False,nonintegral_strict_saddle,1.5000000000000002
"Gnp(n=8,p=0.3,s=3)",3,1.5,False,nonintegral_strict_saddle,1.9349456681716948
"Gnp(n=8,p=0.3,s=3)",3,1.5,False,nonintegral_strict_saddle,1.9349456681716948
"Gnp(n=8,p=0.3,s=3)",3,1.5,False,nonintegral_strict_saddle,1.9349456681716939
"Gnp(n=8,p=0.3,s=3)",3,1.5,False,nonintegral_strict_saddle,1.9349456681716939
"Gnp(n=8,p=0.3,s=3)",3,1.5,False,nonintegral_strict_saddle,2.138721528580805
"Gnp(n=8,p=0.3,s=3)",3,1.5,False,nonintegral_strict_saddle,2.138721528580805
"Gnp(n=8,p=0.3,s=3)",3,1.5,False,nonintegral_strict_saddle,2.1685864370169172
"Gnp(n=8,p=0.3,s=3)",3,1.5,False,nonintegral_strict_saddle,2.1685864370169172
"Gnp(n=8,p=0.3,s=3)",3,1.5,False,nonintegral_strict_saddle,2.138721528580806
"Gnp(n=8,p=0.3,s=3)",3,1.5,False,nonintegral_strict_saddle,2.2487317496122916
"Gnp(n=8,p=0.3,s=3)",3,1.5,False,nonintegral_strict_saddle,1.9349456681716934
"Gnp(n=8,p=0.3,s=3)",3,1.5,False,nonintegral_strict_saddle,1.9349456681716948
"Gnp(n=8,p=0.3,s=3)",3,1.5,False,nonintegral_strict_saddle,1.9349456681716934
"Gnp(n=8,p=0.3,s=3)",3,1.5,False,nonintegral_strict_saddle,1.9349456681716934
"Gnp(n=8,p=0.3,s=3)",3,1.5,False,nonintegral_strict_saddle,1.9349456681716948
"Gnp(n=8,p=0.3,s=3)",3,1.5,False,nonintegral_strict_saddle,1.5000000000000002
"Gnp(n=8,p=0.3,s=3)",3,1.5,False,nonintegral_strict_saddle,2.1180339887498945
"Gnp(n=8,p=0.3,s=3)",3,1.5,False,nonintegral_strict_saddle,2.118033988749895
"Gnp(n=8,p=0.3,s=3)",3,1.5,False,nonintegral_strict_saddle,2.416152710525247
"Gnp(n=8,p=0.3,s=3)",3,1.5,False,nonintegral_strict_saddle,2.583376644414185
"Gnp(n=8,p=0.3,s=3)",3,1.5,False,nonintegral_strict_saddle,2.367623973552532
"Gnp(n=8,p=0.3,s=3)",3,1.5,False,nonintegral_strict_saddle,2.367623973552532
"Gnp(n=8,p=0.3,s=3)",3,1.5,False,nonintegral_strict_saddle,2.8084221190765932
"Gnp(n=8,p=0.3,s=3)",3,1.5,False,nonintegral_strict_saddle,1.9349456681716939
"Gnp(n=8,p=0.3,s=3)",3,1.5,False,nonintegral_strict_saddle,1.9349456681716939
"Gnp(n=8,p=0.3,s=3)",3,1.5,False,nonintegral_strict_saddle,1.9349456681716934
"Gnp(n=8,p=0.3,s=3)",3,1.5,False,nonintegral_strict_saddle,1.9349456681716934
"Gnp(n=8,p=0.3,s=3)",3,1.5,False,nonintegral_strict_saddle,2.138721528580805
"Gnp(n=8,p=0.3,s=3)",3,1.5,False,nonintegral_strict_saddle,2.138721528580805
"Gnp(n=8,p=0.3,s=3)",3,1.5,False,nonintegral_strict_saddle,1.9349456681716939
"Gnp(n=8,p=0.3,s=3)",3,1.5,False,nonintegral_strict_saddle,1.5000000000000002
"Gnp(n=8,p=0.3,s=3)",3,1.5,False,nonintegral_strict_saddle,1.9349456681716939
"Gnp(n=8,p=0.3,s=3)",3,1.5,False,nonintegral_strict_saddle,1.5000000000000002
"Gnp(n=8,p=0.3,s=3)",3,1.5,False,nonintegral_strict_saddle,1.9349456681716934
"Gnp(n=8,p=0.3,s=3)",3,1.5,False,nonintegral_strict_saddle,2.118033988749896
"Gnp(n=8,p=0.3,s=3)",3,1.5,False,nonintegral_strict_saddle,2.138721528580805
"Gnp(n=8,p=0.3,s=3)",3,1.5,False,nonintegral_strict_saddle,2.3360325829051938
"Gnp(n=8,p=0.3,s=3)",3,1.5,False,nonintegral_strict_saddle,1.9349456681716934
"Gnp(n=8,p=0.3,s=3)",3,1.5,False,nonintegral_strict_saddle,1.9349456681716948
"Gnp(n=8,p=0.3,s=3)",3,1.5,False,nonintegral_strict_saddle,1.9349456681716948
"Gnp(n=8,p=0.3,s=3)",3,1.5,False,nonintegral_strict_saddle,1.9349456681716948
"Gnp(n=8,p=0.3,s=3)",3,1.5,False,nonintegral_strict_saddle,1.9349456681716934
"Gnp(n=8,p=0.3,s=3)",3,1.5,False,nonintegral_strict_saddle,1.9349456681716934
"Gnp(n=8,p=0.3,s=3)",3,1.5,False,nonintegral_strict_saddle,1.9349456681716939
"Gnp(n=8,p=0.3,s=3)",3,1.5,False,nonintegral_strict_saddle,1.5000000000000002
"Gnp(n=8,p=0.3,s=3)",3,1.5,False,nonintegral_strict_saddle,1.9349456681716948
"Gnp(n=8,p=0.3,s=3)",3,1.5,False,nonintegral_strict_saddle,1.5000000000000002
"Gnp(n=8,p=0.3,s=3)",3,1.5,False,nonintegral_strict_saddle,2.1685864370169177
"Gnp(n=8,p=0.3,s=3)",3,1.5,False,nonintegral_strict_saddle,2.1180339887498945
"Gnp(n=8,p=0.3,s=3)",3,1.5,False,nonintegral_strict_saddle,2.168586437016918
"Gnp(n=8,p=0.3,s=3)",3,1.5,False,nonintegral_strict_saddle,2.138721528580806
"Gnp(n=8,p=0.3,s=3)",3,1.5,False,nonintegral_strict_saddle,2.138721528580806
"Gnp(n=8,p=0.3,s=3)",3,1.5,False,nonintegral_strict_saddle,2.118033988749895
"Gnp(n=8,p=0.3,s=3)",3,1.5,False,nonintegral_strict_saddle,2.138721528580805
"Gnp(n=8,p=0.3,s=3)",3,1.5,False,nonintegral_strict_saddle,1.5000000000000002
"Gnp(n=8,p=0.3,s=3)",3,1.5,False,nonintegral_strict_saddle,2.5833766444141846
"Gnp(n=8,p=0.3,s=3)",3,1.5,False,nonintegral_strict_saddle,2.367623973552532
"Gnp(n=8,p=0.3,s=3)",3,1.5,False,nonintegral_strict_saddle,2.416152710525247
"Gnp(n=8,p=0.3,s=3)",3,1.5,False,nonintegral_strict_saddle,2.3360325829051938
"Gnp(n=8,p=0.3,s=3)",3,1.5,False,nonintegral_strict_saddle,2.367623973552532
"Gnp(n=8,p=0.3,s=3)",3,1.5,False,nonintegral_strict_saddle,2.367623973552532
"Gnp(n=8,p=0.3,s=3)",3,1.5,False,nonintegral_strict_saddle,2.8084221190765932
"Gnp(n=8,p=0.3,s=3)",3,1.5,False,nonintegral_strict_saddle,2.8084221190765932
"Gnp(n=8,p=0.3,s=3)",3,1.5,False,nonintegral_strict_saddle,2.6331924121189942
"Gnp(n=8,p=0.3,s=3)",3,1.5,False,nonintegral_strict_saddle,2.7192879600352526
